Int1	Int2	Correlation	Sign	Edge_Width(abs(correlation)*10)	Pvalue
Corynebacterium lipophiloflavum DSM 44291	Pantoea vagans C9-1	0.844706541564	+	8.44706541564	6.16879633366e-214
Corynebacterium lipophiloflavum DSM 44291	Pseudomonas syringae pv. lachrymans str. M301315	0.897556005206	+	8.97556005206	1.22515279654e-279
Corynebacterium lipophiloflavum DSM 44291	Providencia stuartii ATCC 25827	0.852109541415	+	8.52109541415	1.55492882465e-221
Corynebacterium lipophiloflavum DSM 44291	Enterobacter lignolyticus SCF1	0.844305936951	+	8.44305936951	1.54876941487e-213
Corynebacterium lipophiloflavum DSM 44291	Salmonella bongori NCTC 12419	0.873203921143	+	8.73203921143	1.08120698978e-245
Corynebacterium lipophiloflavum DSM 44291	Corynebacterium striatum ATCC 6940	0.91759651818	+	9.1759651818	9.70705893287e-315
Corynebacterium lipophiloflavum DSM 44291	Bacillus cereus SJ1	0.904161821361	+	9.04161821361	2.42059087366e-290
Corynebacterium lipophiloflavum DSM 44291	Serratia odorifera DSM 4582	0.850424663182	+	8.50424663182	9.06046626452e-220
Corynebacterium lipophiloflavum DSM 44291	Vibrio coralliilyticus ATCC BAA-450	0.813099127099	+	8.13099127099	1.81195955072e-185
Corynebacterium lipophiloflavum DSM 44291	Legionella pneumophila str. Paris	0.801106425595	+	8.01106425595	4.72284782568e-176
Corynebacterium lipophiloflavum DSM 44291	Pseudomonas syringae pv. aceris str. M302273	0.856110113553	+	8.56110113553	8.13363204614e-226
Corynebacterium lipophiloflavum DSM 44291	Erwinia tasmaniensis Et1/99	0.814275826093	+	8.14275826093	1.98464325942e-186
Corynebacterium lipophiloflavum DSM 44291	Citrobacter rodentium ICC168	0.84992754162	+	8.4992754162	2.97774407837e-219
Corynebacterium lipophiloflavum DSM 44291	Actinomyces urogenitalis DSM 15434	0.892371064138	+	8.92371064138	9.76901429887e-272
Corynebacterium lipophiloflavum DSM 44291	Erwinia amylovora ATCC 49946	0.884056526601	+	8.84056526601	7.10902781089e-260
Corynebacterium lipophiloflavum DSM 44291	Xenorhabdus nematophila ATCC 19061	0.851013546242	+	8.51013546242	2.20086849398e-220
Corynebacterium lipophiloflavum DSM 44291	Dickeya dadantii 3937	0.841005816075	+	8.41005816075	2.76007211347e-210
Corynebacterium lipophiloflavum DSM 44291	Buchnera aphidicola str. Sg (Schizaphis graminum)	0.828583116311	+	8.28583116311	1.10357457803e-198
Corynebacterium lipophiloflavum DSM 44291	Salmonella enterica subsp. enterica serovar Dublin str. SD3246	0.863506528401	+	8.63506528401	4.38520665183e-234
Corynebacterium lipophiloflavum DSM 44291	Rahnella aquatilis CIP 78.65 = ATCC 33071	0.845672643466	+	8.45672643466	6.62813591859e-215
Corynebacterium lipophiloflavum DSM 44291	Dickeya zeae Ech1591	0.875909467624	+	8.75909467624	4.20561964568e-249
Corynebacterium lipophiloflavum DSM 44291	Eubacterium rectale M104/1	-0.324778019581	-	3.24778019581	1.14697892856e-20
Corynebacterium lipophiloflavum DSM 44291	Dickeya dadantii Ech703	0.88313082934	+	8.8313082934	1.30601935772e-258
Corynebacterium lipophiloflavum DSM 44291	Micrococcus luteus SK58	0.919470261682	+	9.19470261682	1.80222301896e-318
Corynebacterium lipophiloflavum DSM 44291	Sodalis glossinidius str. 'morsitans'	0.860686531209	+	8.60686531209	7.08890557915e-231
Corynebacterium lipophiloflavum DSM 44291	Xenorhabdus bovienii SS-2004	0.872426582965	+	8.72426582965	9.98148709416e-245
Corynebacterium lipophiloflavum DSM 44291	Shewanella pealeana ATCC 700345	0.82708714174	+	8.2708714174	2.38068030324e-197
Corynebacterium lipophiloflavum DSM 44291	Bacillus coahuilensis m4-4	0.932567190816	+	9.32567190816	0.0
Corynebacterium lipophiloflavum DSM 44291	Rheinheimera sp. A13L	0.889655820388	+	8.89655820388	9.28794873085e-268
Corynebacterium lipophiloflavum DSM 44291	Pantoea sp. At-9b	0.866643762534	+	8.66643762534	9.70269038046e-238
Corynebacterium lipophiloflavum DSM 44291	Proteus penneri ATCC 35198	0.843289032698	+	8.43289032698	1.58400182387e-212
Corynebacterium lipophiloflavum DSM 44291	Grimontia hollisae CIP 101886	0.819013046195	+	8.19013046195	2.29400046569e-190
Corynebacterium lipophiloflavum DSM 44291	Vibrio anguillarum 775	0.822970318733	+	8.22970318733	9.59670912361e-194
Corynebacterium lipophiloflavum DSM 44291	Lactobacillus ultunensis DSM 16047	0.809813110392	+	8.09813110392	8.02891798945e-183
Corynebacterium lipophiloflavum DSM 44291	Neisseria mucosa ATCC 25996	0.845840044457	+	8.45840044457	4.49618620281e-215
Corynebacterium lipophiloflavum DSM 44291	Pseudomonas syringae pv. morsprunorum str. M302280	0.937787643691	+	9.37787643691	0.0
Corynebacterium lipophiloflavum DSM 44291	Plautia stali symbiont	0.817451675162	+	8.17451675162	4.68703891023e-189
Corynebacterium lipophiloflavum DSM 44291	Dickeya dadantii Ech586	0.880016242975	+	8.80016242975	1.9583214953e-254
Corynebacterium lipophiloflavum DSM 44291	Dermacoccus sp. Ellin185	0.947037773103	+	9.47037773103	0.0
Corynebacterium lipophiloflavum DSM 44291	Pantoea sp. aB	0.845139731451	+	8.45139731451	2.27309685605e-214
Corynebacterium lipophiloflavum DSM 44291	Photorhabdus asymbiotica	0.882313729678	+	8.82313729678	1.67077650722e-257
Corynebacterium lipophiloflavum DSM 44291	Pectobacterium carotovorum subsp. carotovorum PC1	0.841170102217	+	8.41170102217	1.90918039834e-210
Corynebacterium lipophiloflavum DSM 44291	Pectobacterium atrosepticum SCRI1043	0.84779785903	+	8.4779785903	4.64066742266e-217
Neisseria elongata subsp. glycolytica ATCC 29315	Clostridium sp. M62/1	-0.311712745819	-	3.11712745819	4.40844022195e-19
Neisseria elongata subsp. glycolytica ATCC 29315	[Eubacterium] cylindroides T2-87	-0.320792126213	-	3.20792126213	3.55891491935e-20
Neisseria elongata subsp. glycolytica ATCC 29315	Clostridium leptum DSM 753	-0.323236734878	-	3.23236734878	1.7806702658e-20
Prevotella buccalis ATCC 35310	Lactobacillus plantarum WCFS1	-0.320177216527	-	3.20177216527	4.23184577381e-20
Prevotella buccalis ATCC 35310	Streptococcus mutans UA159	-0.333409883517	-	3.33409883517	9.31607414956e-22
Prevotella buccalis ATCC 35310	Actinomyces sp. oral taxon 448 str. F0400	-0.33891220584	-	3.3891220584	1.80247971318e-22
Prevotella buccalis ATCC 35310	Actinomyces sp. oral taxon 175 str. F0384	-0.351958706828	-	3.51958706828	3.207750217e-24
Prevotella buccalis ATCC 35310	Streptococcus equinus ATCC 9812	-0.348186815952	-	3.48186815952	1.04847746653e-23
Prevotella buccalis ATCC 35310	Actinomyces sp. oral taxon 170 str. F0386	-0.412842335795	-	4.12842335795	1.5423974574e-33
Prevotella buccalis ATCC 35310	Actinomyces sp. oral taxon 848 str. F0332	-0.323411643994	-	3.23411643994	1.69418363625e-20
Prevotella buccalis ATCC 35310	Actinomyces odontolyticus F0309	-0.36489778888	-	3.6489778888	4.87644470282e-26
Frankia symbiont of Datisca glomerata	Croceibacter atlanticus HTCC2559	-0.331557818576	-	3.31557818576	1.60738611616e-21
Actinomyces coleocanis DSM 15436	Candidatus Moranella endobia PCIT	0.808617214166	+	8.08617214166	7.16200472161e-182
Actinomyces coleocanis DSM 15436	Lactobacillus vaginalis ATCC 49540	0.889775904539	+	8.89775904539	6.22585113164e-268
Actinomyces coleocanis DSM 15436	Pantoea vagans C9-1	0.807249201897	+	8.07249201897	8.59009442644e-181
Actinomyces coleocanis DSM 15436	Pseudomonas syringae pv. lachrymans str. M301315	0.855217040372	+	8.55217040372	7.53740219116e-225
Actinomyces coleocanis DSM 15436	Providencia stuartii ATCC 25827	0.822177670234	+	8.22177670234	4.62975924432e-193
Actinomyces coleocanis DSM 15436	Enterobacter lignolyticus SCF1	0.812906871864	+	8.12906871864	2.59673395614e-185
Actinomyces coleocanis DSM 15436	Salmonella bongori NCTC 12419	0.85684897972	+	8.5684897972	1.27453147394e-226
Actinomyces coleocanis DSM 15436	Corynebacterium striatum ATCC 6940	0.922633161399	+	9.22633161399	0.0
Actinomyces coleocanis DSM 15436	Bacillus cereus SJ1	0.923049671587	+	9.23049671587	0.0
Actinomyces coleocanis DSM 15436	Serratia odorifera DSM 4582	0.811453775465	+	8.11453775465	3.88856978503e-184
Actinomyces coleocanis DSM 15436	Pseudomonas syringae pv. aceris str. M302273	0.827216281018	+	8.27216281018	1.82835447847e-197
Actinomyces coleocanis DSM 15436	Citrobacter rodentium ICC168	0.839717240391	+	8.39717240391	4.89965397077e-209
Actinomyces coleocanis DSM 15436	Actinomyces urogenitalis DSM 15434	0.861921582584	+	8.61921582584	2.84509454677e-232
Actinomyces coleocanis DSM 15436	Erwinia amylovora ATCC 49946	0.856120453355	+	8.56120453355	7.9259487404e-226
Actinomyces coleocanis DSM 15436	Xenorhabdus nematophila ATCC 19061	0.83149614816	+	8.3149614816	2.55755132223e-201
Actinomyces coleocanis DSM 15436	Salmonella enterica subsp. enterica serovar Dublin str. SD3246	0.858669090452	+	8.58669090452	1.26773954012e-228
Actinomyces coleocanis DSM 15436	Rahnella aquatilis CIP 78.65 = ATCC 33071	0.80768292146	+	8.0768292146	3.9161500579e-181
Actinomyces coleocanis DSM 15436	Dickeya zeae Ech1591	0.824368626962	+	8.24368626962	5.86273734687e-195
Actinomyces coleocanis DSM 15436	Eubacterium rectale M104/1	-0.347649776082	-	3.47649776082	1.23944323928e-23
Actinomyces coleocanis DSM 15436	Dickeya dadantii Ech703	0.826587437453	+	8.26587437453	6.59791002618e-197
Actinomyces coleocanis DSM 15436	Micrococcus luteus SK58	0.882635156589	+	8.82635156589	6.14395964304e-258
Actinomyces coleocanis DSM 15436	Sodalis glossinidius str. 'morsitans'	0.824809126249	+	8.24809126249	2.41779489554e-195
Actinomyces coleocanis DSM 15436	Xenorhabdus bovienii SS-2004	0.837188776299	+	8.37188776299	1.28695056611e-206
Actinomyces coleocanis DSM 15436	Bacillus coahuilensis m4-4	0.913818392325	+	9.13818392325	1.76911891321e-307
Actinomyces coleocanis DSM 15436	Rheinheimera sp. A13L	0.904903922327	+	9.04903922327	1.35813738137e-291
Actinomyces coleocanis DSM 15436	Pantoea sp. At-9b	0.828377466365	+	8.28377466365	1.68631125841e-198
Actinomyces coleocanis DSM 15436	Alistipes sp. HGB5	-0.303424674685	-	3.03424674685	4.06871994384e-18
Actinomyces coleocanis DSM 15436	Vibrio anguillarum 775	0.802498437977	+	8.02498437977	4.1183316313e-177
Actinomyces coleocanis DSM 15436	Lactobacillus ultunensis DSM 16047	0.817741919355	+	8.17741919355	2.68088683874e-189
Actinomyces coleocanis DSM 15436	Neisseria mucosa ATCC 25996	0.841649327054	+	8.41649327054	6.4992961679e-211
Actinomyces coleocanis DSM 15436	Pseudomonas syringae pv. morsprunorum str. M302280	0.934194313216	+	9.34194313216	0.0
Actinomyces coleocanis DSM 15436	Dickeya dadantii Ech586	0.85152705321	+	8.5152705321	6.37568727372e-221
Actinomyces coleocanis DSM 15436	Dermacoccus sp. Ellin185	0.939566391103	+	9.39566391103	0.0
Actinomyces coleocanis DSM 15436	Photorhabdus asymbiotica	0.827462248041	+	8.27462248041	1.10520843501e-197
Actinomyces coleocanis DSM 15436	Pectobacterium atrosepticum SCRI1043	0.820431088094	+	8.20431088094	1.44392964589e-191
Streptomyces griseoaurantiacus M045	Croceibacter atlanticus HTCC2559	-0.305766061144	-	3.05766061144	2.18731536867e-18
Moritella sp. PE36	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	0.827296730306	+	8.27296730306	1.55093997961e-197
Moritella sp. PE36	Candidatus Moranella endobia PCIT	0.840158109178	+	8.40158109178	1.836551942e-209
Moritella sp. PE36	Pantoea vagans C9-1	0.827672519201	+	8.27672519201	7.18256049549e-198
Moritella sp. PE36	Serratia sp. AS12	0.854584767763	+	8.54584767763	3.61296338623e-224
Moritella sp. PE36	Oceanimonas sp. GK1	0.853966523786	+	8.53966523786	1.66068867845e-223
Moritella sp. PE36	Candidatus Riesia pediculicola USDA	0.825489597678	+	8.25489597678	6.12419205004e-196
Moritella sp. PE36	Serratia odorifera DSM 4582	0.809125801083	+	8.09125801083	2.82932635261e-182
Moritella sp. PE36	Legionella pneumophila str. Paris	0.814938945105	+	8.14938945105	5.66759563766e-187
Moritella sp. PE36	Buchnera aphidicola str. Bp (Baizongia pistaciae)	0.819805698616	+	8.19805698616	4.90388821686e-191
Moritella sp. PE36	Yersinia pseudotuberculosis IP 31758	0.827514438194	+	8.27514438194	9.93145333698e-198
Moritella sp. PE36	Dickeya dadantii 3937	0.828690723782	+	8.28690723782	8.83799031806e-199
Moritella sp. PE36	Rahnella sp. Y9602	0.808650138131	+	8.08650138131	6.74465670707e-182
Moritella sp. PE36	Rahnella aquatilis CIP 78.65 = ATCC 33071	0.81292561437	+	8.1292561437	2.50726448799e-185
Moritella sp. PE36	Dickeya zeae Ech1591	0.83263315863	+	8.3263315863	2.32053950024e-202
Moritella sp. PE36	Dickeya dadantii Ech703	0.834749858627	+	8.34749858627	2.53658787774e-204
Moritella sp. PE36	Xenorhabdus bovienii SS-2004	0.820922610958	+	8.20922610958	5.50500329912e-192
Moritella sp. PE36	gamma proteobacterium NOR5-3	0.809136071599	+	8.09136071599	2.77667578612e-182
Moritella sp. PE36	Aggregatibacter actinomycetemcomitans D7S-1	0.82774024647	+	8.2774024647	6.25086756899e-198
Moritella sp. PE36	Grimontia hollisae CIP 101886	0.81987931305	+	8.1987931305	4.24760940548e-191
Moritella sp. PE36	Plautia stali symbiont	0.813866350122	+	8.13866350122	4.29227064372e-186
Moritella sp. PE36	Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)	0.837090013717	+	8.37090013717	1.59668957295e-206
Moritella sp. PE36	Baumannia cicadellinicola str. Hc (Homalodisca coagulata)	0.857286101024	+	8.57286101024	4.23651674987e-227
Moritella sp. PE36	Pantoea sp. aB	0.832066560397	+	8.32066560397	7.69019215366e-202
Moritella sp. PE36	Photorhabdus asymbiotica	0.826930194391	+	8.26930194391	3.28019376682e-197
Moritella sp. PE36	Pectobacterium carotovorum subsp. carotovorum PC1	0.820305926123	+	8.20305926123	1.84493845507e-191
Moritella sp. PE36	Pectobacterium atrosepticum SCRI1043	0.800130379484	+	8.00130379484	2.58269671426e-175
Bacteroides coprophilus DSM 18228 = JCM 13818	Streptococcus mutans UA159	-0.352738171882	-	3.52738171882	2.50631639212e-24
Bacteroides coprophilus DSM 18228 = JCM 13818	Actinomyces sp. oral taxon 448 str. F0400	-0.402825897686	-	4.02825897686	7.22209918472e-32
Bacteroides coprophilus DSM 18228 = JCM 13818	Lactobacillus buchneri NRRL B-30929	-0.329252750624	-	3.29252750624	3.15277583461e-21
Bacteroides coprophilus DSM 18228 = JCM 13818	Actinomyces sp. oral taxon 175 str. F0384	-0.486223555156	-	4.86223555156	1.20750900958e-47
Bacteroides coprophilus DSM 18228 = JCM 13818	Lactobacillus casei BD-II	-0.328882951977	-	3.28882951977	3.51073505337e-21
Bacteroides coprophilus DSM 18228 = JCM 13818	Lactobacillus coryniformis subsp. coryniformis KCTC 3167	-0.314267536213	-	3.14267536213	2.19046962314e-19
Bacteroides coprophilus DSM 18228 = JCM 13818	Actinomyces sp. oral taxon 170 str. F0386	-0.50113995646	-	5.0113995646	5.89002327386e-51
Bacteroides coprophilus DSM 18228 = JCM 13818	Actinomyces sp. oral taxon 848 str. F0332	-0.358902809154	-	3.58902809154	3.4744316047e-25
Bacteroides coprophilus DSM 18228 = JCM 13818	Actinomyces odontolyticus F0309	-0.399056287336	-	3.99056287336	2.96987773487e-31
Lactobacillus plantarum WCFS1	Capnocytophaga sp. oral taxon 338 str. F0234	-0.368710053146	-	3.68710053146	1.36878897763e-26
Lactobacillus plantarum WCFS1	Bacteroides sp. 1_1_30	-0.354521579656	-	3.54521579656	1.42139739645e-24
Lactobacillus plantarum WCFS1	Prevotella oris C735	-0.351016639486	-	3.51016639486	4.31838226568e-24
Lactobacillus plantarum WCFS1	Bacteroides finegoldii DSM 17565	-0.368724336465	-	3.68724336465	1.36224507897e-26
Lactobacillus plantarum WCFS1	Porphyromonas gingivalis ATCC 33277	-0.347428510766	-	3.47428510766	1.32777776631e-23
Lactobacillus plantarum WCFS1	Prevotella denticola CRIS 18C-A	-0.38245447622	-	3.8245447622	1.21540009666e-28
Lactobacillus plantarum WCFS1	Bacteroides sp. 2_2_4	-0.350685001838	-	3.50685001838	4.79370978511e-24
Lactobacillus plantarum WCFS1	Bacteroidetes oral taxon 274 str. F0058	-0.320631058871	-	3.20631058871	3.72421936724e-20
Lactobacillus plantarum WCFS1	Croceibacter atlanticus HTCC2559	-0.373103468366	-	3.73103468366	3.09896379419e-27
Lactobacillus plantarum WCFS1	Bacteroides plebeius DSM 17135	-0.352296465407	-	3.52296465407	2.88270786224e-24
Lactobacillus plantarum WCFS1	Prevotella disiens FB035-09AN	-0.355922426843	-	3.55922426843	9.080893538e-25
Lactobacillus plantarum WCFS1	Leeuwenhoekiella blandensis MED217	-0.357372616007	-	3.57372616007	5.69717908883e-25
Lactobacillus plantarum WCFS1	Bacteroides sp. 1_1_6	-0.3525430404	-	3.525430404	2.66619332775e-24
Lactobacillus plantarum WCFS1	Psychroflexus torquis ATCC 700755	-0.312824321575	-	3.12824321575	3.25453723662e-19
Lactobacillus plantarum WCFS1	Bacteroides stercoris ATCC 43183	-0.340749429365	-	3.40749429365	1.03385925442e-22
Lactobacillus plantarum WCFS1	Bacteroides sp. 9_1_42FAA	-0.302262337742	-	3.02262337742	5.52539555572e-18
Lactobacillus plantarum WCFS1	Prevotella tannerae ATCC 51259	-0.386571780848	-	3.86571780848	2.8235789205e-29
Lactobacillus plantarum WCFS1	Bacteroides coprosuis DSM 18011	-0.317303089679	-	3.17303089679	9.45747293979e-20
Lactobacillus plantarum WCFS1	Bacteroides coprocola DSM 17136	-0.356447650454	-	3.56447650454	7.67220578642e-25
Isoptericola variabilis 225	Bacteroides sp. 1_1_30	-0.311102569511	-	3.11102569511	5.2046801616e-19
Isoptericola variabilis 225	Bacteroides sp. 2_2_4	-0.301551844424	-	3.01551844424	6.65745937972e-18
Isoptericola variabilis 225	Croceibacter atlanticus HTCC2559	-0.337516411904	-	3.37516411904	2.74281217307e-22
Isoptericola variabilis 225	Bacteroides sp. 1_1_6	-0.302627714767	-	3.02627714767	5.01937377274e-18
Isoptericola variabilis 225	Bacteroides stercoris ATCC 43183	-0.322332257087	-	3.22332257087	2.30236008518e-20
Isoptericola variabilis 225	Bacteroides coprocola DSM 17136	-0.306407219677	-	3.06407219677	1.84362754555e-18
Ruminococcus torques L2-14	Dorea formicigenerans ATCC 27755	0.81669568193	+	8.1669568193	1.99903094441e-188
Ruminococcus torques L2-14	Fusobacterium ulcerans ATCC 49185	-0.300896899313	-	3.00896899313	7.90182096596e-18
Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2	Dysgonomonas mossii DSM 22836	0.83222993528	+	8.3222993528	5.44625827636e-202
Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2	Actinomyces sp. oral taxon 175 str. F0384	-0.402439899472	-	4.02439899472	8.35423124083e-32
Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2	Paludibacter propionicigenes WB4	0.943670268403	+	9.43670268403	0.0
Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2	Actinomyces sp. oral taxon 170 str. F0386	-0.368451827891	-	3.68451827891	1.49260538553e-26
Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2	Actinomyces odontolyticus F0309	-0.325512508593	-	3.25512508593	9.29254275982e-21
Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2	Sphingobacterium sp. 21	0.82690075569	+	8.2690075569	3.48331992846e-197
Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2	Algoriphagus sp. PR1	0.822641933558	+	8.22641933558	1.84364006424e-193
Candidatus Pelagibacter sp. IMCC9063	Sulfurovum sp. NBC37-1	0.817389808223	+	8.17389808223	5.27907984799e-189
Candidatus Pelagibacter sp. IMCC9063	Helicobacter felis ATCC 49179	0.837810844171	+	8.37810844171	3.29757819335e-207
Candidatus Pelagibacter sp. IMCC9063	Kosmotoga olearia TBF 19.5.1	0.806909810392	+	8.06909810392	1.58612924326e-180
Candidatus Pelagibacter sp. IMCC9063	Thermotoga maritima MSB8	0.819277341117	+	8.19277341117	1.37259691808e-190
Candidatus Pelagibacter sp. IMCC9063	Mycoplasma columbinum SF7	0.801249691846	+	8.01249691846	3.67748855456e-176
Candidatus Pelagibacter sp. IMCC9063	Geobacter daltonii FRC-32	0.808220034803	+	8.08220034803	1.47635033334e-181
Capnocytophaga sp. oral taxon 338 str. F0234	Streptococcus mutans UA159	-0.305066524189	-	3.05066524189	2.63450946775e-18
Capnocytophaga sp. oral taxon 338 str. F0234	Bacteroidetes oral taxon 274 str. F0058	0.80896337966	+	8.0896337966	3.80740006212e-182
Capnocytophaga sp. oral taxon 338 str. F0234	[Eubacterium] cylindroides T2-87	-0.317193765155	-	3.17193765155	9.74955615578e-20
Capnocytophaga sp. oral taxon 338 str. F0234	Streptococcus thermophilus JIM 8232	-0.310268150822	-	3.10268150822	6.52727032454e-19
